Time (EET),Open,High,Low,Close,Volume 
2010.08.02 07:15:00,1.30771,1.30817,1.30723,1.30748,632.2
2010.08.02 07:30:00,1.30738,1.30797,1.30696,1.30726,649.3
2010.08.02 07:45:00,1.30729,1.30799,1.30711,1.30768,687.9
2010.08.02 08:00:00,1.30765,1.3085,1.30737,1.30804,484.1
2010.08.02 08:15:00,1.30833,1.30873,1.30773,1.30837,594.8
2010.08.02 08:30:00,1.30834,1.30899,1.30743,1.30764,651.3
2010.08.02 08:45:00,1.30761,1.30836,1.30721,1.308,661.3
2010.08.02 09:00:00,1.30795,1.30889,1.30776,1.30811,767.2
2010.08.02 09:15:00,1.30787,1.30824,1.30687,1.30812,720.9
2010.08.02 09:30:00,1.30806,1.30835,1.30628,1.30693,1027.6
2010.08.02 09:45:00,1.30673,1.30785,1.30636,1.30666,721.7
2010.08.02 10:00:00,1.30662,1.30763,1.30558,1.30566,960.8
2010.08.02 10:15:00,1.30584,1.3075,1.30546,1.30684,950
2010.08.02 10:30:00,1.30684,1.30717,1.30564,1.30657,1072.8
2010.08.02 10:45:00,1.30659,1.3076,1.30582,1.30723,1119.4
2010.08.02 11:00:00,1.30727,1.30877,1.30582,1.30604,1242.4
2010.08.02 11:15:00,1.306,1.30749,1.30592,1.30713,972
2010.08.02 11:30:00,1.30711,1.30737,1.3057,1.30622,1152.4
2010.08.02 11:45:00,1.30624,1.30695,1.30559,1.30574,1196
2010.08.02 12:00:00,1.306,1.30665,1.3054,1.30586,1125.1
2010.08.02 12:15:00,1.30592,1.30724,1.30562,1.30686,1336.5
2010.08.02 12:30:00,1.30688,1.30757,1.30604,1.3073,1272.4
2010.08.02 12:45:00,1.30742,1.3075,1.30605,1.30675,1500.3
2010.08.02 13:00:00,1.30673,1.30747,1.30632,1.30692,1202.6
2010.08.02 13:15:00,1.30713,1.30755,1.30654,1.30741,1796.2
2010.08.02 13:30:00,1.30714,1.30846,1.3069,1.3073,998.2
2010.08.02 13:45:00,1.30746,1.30807,1.30654,1.30692,1154.8
2010.08.02 14:00:00,1.30694,1.30769,1.30603,1.30764,987.2
2010.08.02 14:15:00,1.30763,1.30767,1.30621,1.30682,921.5
2010.08.02 14:30:00,1.30673,1.30697,1.30614,1.30656,912.6
2010.08.02 14:45:00,1.30676,1.30746,1.30611,1.30706,929.9
2010.08.02 15:00:00,1.30683,1.30717,1.30632,1.30697,622.6
2010.08.02 15:15:00,1.307,1.30872,1.30661,1.3078,828.8
2010.08.02 15:30:00,1.30774,1.31006,1.3075,1.30954,809.4
2010.08.02 15:45:00,1.30956,1.31163,1.30905,1.31048,1052.8
2010.08.02 16:00:00,1.31049,1.31255,1.31031,1.31227,1068.6
2010.08.02 16:15:00,1.31229,1.31263,1.31113,1.3116,774.8
2010.08.02 16:30:00,1.31164,1.3138,1.31091,1.31356,1053.7
2010.08.02 16:45:00,1.314,1.31473,1.31303,1.31421,1113.6
2010.08.02 17:00:00,1.31408,1.31677,1.31302,1.31642,1189.8
2010.08.02 17:15:00,1.31646,1.31706,1.31581,1.31673,1024.4
2010.08.02 17:30:00,1.31679,1.31762,1.31622,1.31749,1087.1
2010.08.02 17:45:00,1.3175,1.31851,1.317,1.3185,1052.9
2010.08.02 18:00:00,1.31857,1.31926,1.31808,1.31887,1089.1
2010.08.02 18:15:00,1.31872,1.31926,1.31819,1.31903,1218.3
2010.08.02 18:30:00,1.31902,1.31945,1.31805,1.3187,1172.2
2010.08.02 18:45:00,1.31875,1.31897,1.31702,1.31712,978.7
2010.08.02 19:00:00,1.31731,1.31749,1.31602,1.31654,1020.5
2010.08.02 19:15:00,1.3167,1.31732,1.31641,1.3167,1020.3
2010.08.02 19:30:00,1.31686,1.31736,1.3166,1.31702,988.8
2010.08.02 19:45:00,1.31697,1.31756,1.31652,1.31679,1165.5
2010.08.02 20:00:00,1.31684,1.31778,1.31675,1.31753,761.7
2010.08.02 20:15:00,1.31746,1.31799,1.31701,1.31736,1025.1
2010.08.02 20:30:00,1.31734,1.31765,1.31666,1.31755,931.7
2010.08.02 20:45:00,1.31746,1.31783,1.31706,1.31739,915.1
2010.08.02 21:00:00,1.31734,1.31791,1.31683,1.31759,845.7
2010.08.02 21:15:00,1.31783,1.31806,1.31722,1.31722,751.2
2010.08.02 21:30:00,1.31754,1.31831,1.31724,1.31811,656.8
2010.08.02 21:45:00,1.31794,1.31807,1.31646,1.31681,840
2010.08.02 22:00:00,1.31687,1.31797,1.31662,1.31729,689.6
2010.08.02 22:15:00,1.31735,1.31785,1.31685,1.31774,783.2
2010.08.02 22:30:00,1.3175,1.31786,1.31672,1.31706,877.2
2010.08.02 22:45:00,1.31711,1.31751,1.31662,1.31714,994.1
2010.08.02 23:00:00,1.31714,1.31738,1.31667,1.31706,1018
2010.08.02 23:15:00,1.3171,1.31793,1.31689,1.31764,1058.8
2010.08.02 23:30:00,1.31752,1.31822,1.31735,1.31815,733.4
2010.08.02 23:45:00,1.31799,1.31819,1.3171,1.31802,925.6
2010.08.03 00:00:00,1.31803,1.31823,1.31744,1.31808,892.7
2010.08.03 00:15:00,1.31795,1.3185,1.31747,1.31789,673.1
2010.08.03 00:30:00,1.31794,1.31807,1.31718,1.31794,968.3
2010.08.03 00:45:00,1.31782,1.31812,1.3171,1.31738,1104.8
2010.08.03 01:00:00,1.31756,1.31758,1.31696,1.31748,394.1
2010.08.03 01:15:00,1.31745,1.31748,1.31684,1.3172,425.5
2010.08.03 01:30:00,1.31729,1.31753,1.31691,1.31735,364.5
2010.08.03 01:45:00,1.31738,1.3175,1.31681,1.31746,359.6
2010.08.03 02:00:00,1.31729,1.31797,1.31713,1.31786,398
2010.08.03 02:15:00,1.31775,1.31815,1.31732,1.31763,446.2
2010.08.03 02:30:00,1.31753,1.31766,1.31705,1.31713,336
2010.08.03 02:45:00,1.31739,1.31748,1.31698,1.3173,383.7
2010.08.03 03:00:00,1.31692,1.31765,1.31666,1.3174,551.8
2010.08.03 03:15:00,1.31762,1.31812,1.3171,1.31783,469.1
2010.08.03 03:30:00,1.31761,1.31802,1.31692,1.31747,461.7
2010.08.03 03:45:00,1.31751,1.31755,1.31668,1.31706,661.3
2010.08.03 04:00:00,1.31713,1.31761,1.31669,1.31733,588.6
2010.08.03 04:15:00,1.31729,1.31766,1.31689,1.31724,458.9
2010.08.03 04:30:00,1.31733,1.31733,1.31648,1.31665,448.5
2010.08.03 04:45:00,1.31654,1.31712,1.31625,1.31689,459
2010.08.03 05:00:00,1.31678,1.31706,1.31578,1.31636,654.2
2010.08.03 05:15:00,1.3165,1.3168,1.31599,1.31627,569.6
2010.08.03 05:30:00,1.3163,1.31653,1.31593,1.31636,505.3
2010.08.03 05:45:00,1.31628,1.31659,1.31574,1.31642,866
2010.08.03 06:00:00,1.31627,1.3167,1.31597,1.31643,1025.1
2010.08.03 06:15:00,1.31645,1.31669,1.31582,1.31642,882.6
2010.08.03 06:30:00,1.3164,1.31689,1.31592,1.3162,986.4
2010.08.03 06:45:00,1.3165,1.31745,1.3163,1.31683,688.5
2010.08.03 07:00:00,1.31677,1.31692,1.31601,1.3164,651.8
2010.08.03 07:15:00,1.31646,1.31727,1.31611,1.31672,602.5
2010.08.03 07:30:00,1.31645,1.31754,1.31636,1.31721,641.8
2010.08.03 07:45:00,1.31738,1.31757,1.31677,1.31734,557
2010.08.03 08:00:00,1.3171,1.31799,1.31696,1.31727,611.1
2010.08.03 08:15:00,1.31729,1.31756,1.31627,1.31663,667
2010.08.03 08:30:00,1.31648,1.31669,1.31543,1.31562,593.8
2010.08.03 08:45:00,1.31591,1.31617,1.31493,1.31513,596.7
2010.08.03 09:00:00,1.31519,1.31628,1.31492,1.31529,742.6
2010.08.03 09:15:00,1.3153,1.31603,1.31448,1.31567,753.1
2010.08.03 09:30:00,1.31558,1.31804,1.31517,1.31707,1024.9
2010.08.03 09:45:00,1.31729,1.3186,1.31713,1.31798,743.7
2010.08.03 10:00:00,1.318,1.31856,1.31617,1.31709,1120
2010.08.03 10:15:00,1.31731,1.31798,1.31654,1.31784,1029.3
2010.08.03 10:30:00,1.3177,1.32163,1.31757,1.32137,997
2010.08.03 10:45:00,1.3214,1.32294,1.32104,1.32163,1117.3
2010.08.03 11:00:00,1.32166,1.32375,1.32133,1.32344,1405.1
2010.08.03 11:15:00,1.32337,1.32424,1.32215,1.32239,952.2
2010.08.03 11:30:00,1.32227,1.3235,1.32211,1.32312,1090.5
2010.08.03 11:45:00,1.32311,1.32344,1.32195,1.32264,1240.1
2010.08.03 12:00:00,1.32268,1.32324,1.32161,1.32269,1183.6
2010.08.03 12:15:00,1.3226,1.32339,1.32221,1.32292,1355.6
2010.08.03 12:30:00,1.32276,1.32452,1.32258,1.32405,1151.6
2010.08.03 12:45:00,1.32407,1.32467,1.32352,1.32426,1420.2
2010.08.03 13:00:00,1.32459,1.32621,1.32404,1.32532,1129.1
2010.08.03 13:15:00,1.32535,1.32601,1.32412,1.32449,1772.8
2010.08.03 13:30:00,1.32463,1.32516,1.32389,1.32467,1066.7
2010.08.03 13:45:00,1.32474,1.32526,1.32433,1.32458,1084.4
2010.08.03 14:00:00,1.32442,1.32536,1.32405,1.3244,1011.5
2010.08.03 14:15:00,1.32453,1.3249,1.32284,1.32346,821
2010.08.03 14:30:00,1.32344,1.32419,1.32242,1.3229,956.7
2010.08.03 14:45:00,1.32281,1.32348,1.32232,1.32316,807.3
2010.08.03 15:00:00,1.32312,1.32338,1.32156,1.32203,644.4
2010.08.03 15:15:00,1.32201,1.32304,1.32148,1.32284,752.8
2010.08.03 15:30:00,1.32283,1.32475,1.3222,1.32425,858.1
2010.08.03 15:45:00,1.32429,1.32458,1.32291,1.32326,1143.6
2010.08.03 16:00:00,1.32322,1.32359,1.32216,1.32245,996
2010.08.03 16:15:00,1.32241,1.32284,1.32086,1.32121,762.1
2010.08.03 16:30:00,1.32115,1.32254,1.3209,1.32173,976.3
2010.08.03 16:45:00,1.32174,1.32206,1.32003,1.32008,1067.8
2010.08.03 17:00:00,1.32022,1.32123,1.31828,1.31845,1061.5
2010.08.03 17:15:00,1.31847,1.31943,1.31806,1.31874,956.6
2010.08.03 17:30:00,1.31862,1.32149,1.31851,1.32136,978.2
2010.08.03 17:45:00,1.32161,1.32226,1.32041,1.3221,1081.5
2010.08.03 18:00:00,1.32215,1.32376,1.3217,1.32337,1033
2010.08.03 18:15:00,1.32333,1.32356,1.32184,1.3225,1056.3
2010.08.03 18:30:00,1.32254,1.32408,1.32201,1.32317,1180.1
2010.08.03 18:45:00,1.32312,1.32405,1.32231,1.32372,985.5
2010.08.03 19:00:00,1.3237,1.32408,1.32299,1.32359,1057.9
2010.08.03 19:15:00,1.32363,1.3238,1.32235,1.32259,981.8
2010.08.03 19:30:00,1.32251,1.32317,1.32216,1.32271,1081.4
2010.08.03 19:45:00,1.32284,1.32367,1.32233,1.32286,1190.6
2010.08.03 20:00:00,1.32279,1.32331,1.32176,1.32202,875.2
2010.08.03 20:15:00,1.3221,1.32248,1.32156,1.32223,1040.8
2010.08.03 20:30:00,1.32209,1.3226,1.32193,1.32228,891.8
2010.08.03 20:45:00,1.32227,1.32253,1.32165,1.32206,842.9
2010.08.03 21:00:00,1.32218,1.32254,1.32182,1.32223,906.9
2010.08.03 21:15:00,1.32229,1.32275,1.32186,1.32258,794.8
2010.08.03 21:30:00,1.3227,1.32298,1.32178,1.32204,718.3
2010.08.03 21:45:00,1.32206,1.32321,1.32192,1.32302,888.5
2010.08.03 22:00:00,1.32288,1.32356,1.32266,1.32329,690.8
2010.08.03 22:15:00,1.32339,1.32342,1.32252,1.32292,728.3
2010.08.03 22:30:00,1.32271,1.32339,1.32265,1.32332,827.6
2010.08.03 22:45:00,1.32324,1.32335,1.32254,1.32306,898.5
2010.08.03 23:00:00,1.32305,1.32332,1.32279,1.32325,1113.6
2010.08.03 23:15:00,1.32325,1.32349,1.32273,1.32323,970.6
2010.08.03 23:30:00,1.32299,1.32337,1.32274,1.32333,668.2
2010.08.03 23:45:00,1.32328,1.32341,1.32272,1.3228,870.7
2010.08.04 00:00:00,1.32289,1.32355,1.32258,1.32268,803.4
2010.08.04 00:15:00,1.32272,1.32296,1.32219,1.32254,670
2010.08.04 00:30:00,1.32259,1.32325,1.32239,1.32293,914
2010.08.04 00:45:00,1.32281,1.32303,1.32231,1.32258,923.4
2010.08.04 01:00:00,1.32276,1.32279,1.32209,1.32231,355.8
2010.08.04 01:15:00,1.32243,1.32276,1.3219,1.3222,360.7
2010.08.04 01:30:00,1.32229,1.32279,1.32208,1.32266,304.9
2010.08.04 01:45:00,1.32264,1.32276,1.32203,1.32236,414
2010.08.04 02:00:00,1.32232,1.32252,1.32169,1.32205,430.2
2010.08.04 02:15:00,1.32197,1.32245,1.32165,1.32244,389.4
2010.08.04 02:30:00,1.32232,1.32276,1.32176,1.32253,349.7
2010.08.04 02:45:00,1.32241,1.3226,1.32183,1.32198,415.8
2010.08.04 03:00:00,1.32197,1.3226,1.32178,1.32249,538.9
2010.08.04 03:15:00,1.32241,1.32325,1.32176,1.32281,523.3
2010.08.04 03:30:00,1.32296,1.32325,1.32223,1.32263,529.2
2010.08.04 03:45:00,1.32251,1.32261,1.32153,1.32204,686.2
2010.08.04 04:00:00,1.32205,1.32329,1.32164,1.32296,581
2010.08.04 04:15:00,1.32293,1.3234,1.32253,1.32328,419.5
2010.08.04 04:30:00,1.32343,1.32395,1.32276,1.32327,367.1
2010.08.04 04:45:00,1.32349,1.3236,1.3226,1.32289,566.3
2010.08.04 05:00:00,1.32274,1.32318,1.3225,1.32264,666.1
2010.08.04 05:15:00,1.3227,1.32328,1.32211,1.32305,499
2010.08.04 05:30:00,1.32318,1.32344,1.32267,1.32285,521.9
2010.08.04 05:45:00,1.32277,1.32327,1.32206,1.32243,930.8
2010.08.04 06:00:00,1.32236,1.32295,1.32202,1.32253,960.8
2010.08.04 06:15:00,1.32266,1.3228,1.32213,1.32241,744.3
2010.08.04 06:30:00,1.32221,1.32293,1.32144,1.32278,922.5
2010.08.04 06:45:00,1.32272,1.32282,1.32091,1.32159,774.8
2010.08.04 07:00:00,1.32156,1.32168,1.32064,1.3207,704.4
2010.08.04 07:15:00,1.32095,1.3214,1.32052,1.32108,619.3
2010.08.04 07:30:00,1.3209,1.32127,1.32062,1.32093,700.6
2010.08.04 07:45:00,1.3208,1.32147,1.32035,1.32139,574.9
2010.08.04 08:00:00,1.32136,1.32184,1.32083,1.32128,615.9
2010.08.04 08:15:00,1.32122,1.3218,1.32088,1.32127,698.6
2010.08.04 08:30:00,1.32125,1.32197,1.32069,1.32109,629.9
2010.08.04 08:45:00,1.32106,1.32172,1.32022,1.32036,741.4
2010.08.04 09:00:00,1.32045,1.32103,1.31993,1.32066,693.3
2010.08.04 09:15:00,1.32065,1.32189,1.32012,1.32176,791.1
2010.08.04 09:30:00,1.3216,1.32265,1.32132,1.32215,971.8
2010.08.04 09:45:00,1.32217,1.32328,1.32164,1.32237,689.5
2010.08.04 10:00:00,1.32221,1.32252,1.3208,1.32099,967.9
2010.08.04 10:15:00,1.32081,1.32171,1.32039,1.32071,959.3
2010.08.04 10:30:00,1.32081,1.32107,1.32006,1.32058,973.8
2010.08.04 10:45:00,1.32069,1.32101,1.31913,1.31966,1185.8
2010.08.04 11:00:00,1.31983,1.32014,1.31841,1.3189,1239.7
2010.08.04 11:15:00,1.31894,1.31965,1.31839,1.31935,990.7
2010.08.04 11:30:00,1.31943,1.31946,1.31811,1.31912,1090.6
2010.08.04 11:45:00,1.31914,1.32077,1.31897,1.32035,1242.6
2010.08.04 12:00:00,1.32038,1.32174,1.32003,1.32101,1078.8
2010.08.04 12:15:00,1.32114,1.32184,1.32064,1.32114,1290.1
2010.08.04 12:30:00,1.32111,1.32138,1.3198,1.32042,1269.9
2010.08.04 12:45:00,1.3205,1.32056,1.31871,1.31963,1360
2010.08.04 13:00:00,1.31973,1.32104,1.31926,1.3207,1154.2
2010.08.04 13:15:00,1.3208,1.32163,1.32011,1.32136,1806.1
2010.08.04 13:30:00,1.32137,1.32245,1.32087,1.32192,1051
2010.08.04 13:45:00,1.32195,1.32228,1.32104,1.32161,1133.8
2010.08.04 14:00:00,1.3219,1.32237,1.32103,1.32164,950.9
2010.08.04 14:15:00,1.32153,1.32313,1.32132,1.32242,837.3
2010.08.04 14:30:00,1.32235,1.32305,1.3218,1.32202,857.8
2010.08.04 14:45:00,1.32202,1.32314,1.32181,1.32269,787.8
2010.08.04 15:00:00,1.32272,1.32309,1.32088,1.32112,720.1
2010.08.04 15:15:00,1.32123,1.32204,1.32029,1.32165,838.3
2010.08.04 15:30:00,1.32165,1.3217,1.31905,1.3199,932.8
2010.08.04 15:45:00,1.31991,1.32107,1.31946,1.32065,1038.5
2010.08.04 16:00:00,1.32047,1.32142,1.31967,1.32073,962.5
2010.08.04 16:15:00,1.32061,1.32125,1.32015,1.32066,829.7
2010.08.04 16:30:00,1.32073,1.3219,1.32035,1.32163,1085.6
2010.08.04 16:45:00,1.32162,1.32233,1.32102,1.32145,1065.8
2010.08.04 17:00:00,1.32135,1.32166,1.31633,1.317,1082.9
2010.08.04 17:15:00,1.3169,1.31706,1.31552,1.3164,1008.8
2010.08.04 17:30:00,1.31633,1.31674,1.31331,1.31437,984.9
2010.08.04 17:45:00,1.31451,1.31478,1.31303,1.31424,1026.1
2010.08.04 18:00:00,1.31434,1.31526,1.31346,1.31439,991.5
2010.08.04 18:15:00,1.31443,1.31519,1.31402,1.31491,1082.8
2010.08.04 18:30:00,1.31493,1.31695,1.31464,1.31656,1096.1
2010.08.04 18:45:00,1.31655,1.31676,1.31531,1.31568,1036.3
2010.08.04 19:00:00,1.31571,1.31618,1.31526,1.31546,1031.8
2010.08.04 19:15:00,1.31518,1.31673,1.31518,1.31603,920
2010.08.04 19:30:00,1.31598,1.3165,1.31524,1.31613,908.8
2010.08.04 19:45:00,1.31613,1.31638,1.31531,1.31565,1334
2010.08.04 20:00:00,1.31549,1.31566,1.31363,1.31399,797
2010.08.04 20:15:00,1.31377,1.31447,1.31315,1.3139,887.8
2010.08.04 20:30:00,1.31385,1.3146,1.31346,1.31446,872.2
2010.08.04 20:45:00,1.31447,1.31459,1.31306,1.31417,869.2
2010.08.04 21:00:00,1.31415,1.31497,1.31395,1.31482,819.1
2010.08.04 21:15:00,1.315,1.31549,1.31436,1.31504,859.2
2010.08.04 21:30:00,1.31485,1.31617,1.31469,1.31606,668.7
2010.08.04 21:45:00,1.31596,1.31738,1.31547,1.31719,827.7
2010.08.04 22:00:00,1.31708,1.31718,1.31609,1.31696,628.9
2010.08.04 22:15:00,1.31685,1.31738,1.31644,1.31654,778.7
2010.08.04 22:30:00,1.31681,1.31716,1.31635,1.31659,898.1
2010.08.04 22:45:00,1.31649,1.31677,1.31572,1.31637,848.5
2010.08.04 23:00:00,1.31639,1.3166,1.31533,1.31555,1122.7
2010.08.04 23:15:00,1.31558,1.31637,1.31536,1.31575,1117.9
2010.08.04 23:30:00,1.3157,1.31613,1.31465,1.31545,763.3
2010.08.04 23:45:00,1.31549,1.31648,1.31486,1.31597,928.6
2010.08.05 00:00:00,1.31595,1.31655,1.31509,1.31584,846.5
2010.08.05 00:15:00,1.31594,1.31654,1.31541,1.31614,660.3
2010.08.05 00:30:00,1.31626,1.31694,1.31517,1.31568,912.2
2010.08.05 00:45:00,1.31546,1.31599,1.3149,1.31537,1012.2
2010.08.05 01:00:00,1.31522,1.31583,1.31522,1.31567,428.6
2010.08.05 01:15:00,1.31561,1.31636,1.31549,1.31635,409
2010.08.05 01:30:00,1.31627,1.31643,1.31574,1.31619,353.8
2010.08.05 01:45:00,1.31629,1.31632,1.31525,1.31561,427.7
2010.08.05 02:00:00,1.31545,1.31609,1.31501,1.31558,367.3
2010.08.05 02:15:00,1.31575,1.3161,1.31549,1.31578,423.8
2010.08.05 02:30:00,1.3156,1.31601,1.31547,1.31589,343.9
2010.08.05 02:45:00,1.31596,1.31607,1.31528,1.31542,349.7
2010.08.05 03:00:00,1.31546,1.31626,1.31522,1.31597,580.5
2010.08.05 03:15:00,1.31617,1.31746,1.31597,1.31713,514.2
2010.08.05 03:30:00,1.31711,1.31741,1.31643,1.31657,572.6
2010.08.05 03:45:00,1.31659,1.31742,1.31574,1.31591,642.1
2010.08.05 04:00:00,1.31598,1.31648,1.31549,1.31604,697.7
2010.08.05 04:15:00,1.31615,1.31636,1.31572,1.31613,476.9
2010.08.05 04:30:00,1.31576,1.3164,1.3152,1.31572,505.8
2010.08.05 04:45:00,1.31582,1.31604,1.3154,1.31568,495.1
2010.08.05 05:00:00,1.31558,1.31574,1.31423,1.31535,620.9
2010.08.05 05:15:00,1.31537,1.31539,1.3143,1.31479,471.8
2010.08.05 05:30:00,1.31507,1.31568,1.31462,1.31562,487.3
2010.08.05 05:45:00,1.31557,1.31582,1.31505,1.31533,886.4
2010.08.05 06:00:00,1.31534,1.31576,1.3147,1.31514,1025.1
2010.08.05 06:15:00,1.31515,1.31544,1.31456,1.31486,819.1
2010.08.05 06:30:00,1.31491,1.31525,1.3144,1.31475,930.5
2010.08.05 06:45:00,1.31467,1.31512,1.31429,1.31465,710.1
2010.08.05 07:00:00,1.31454,1.31513,1.31442,1.31483,729.9
2010.08.05 07:15:00,1.31487,1.31547,1.31452,1.3151,666.8
2010.08.05 07:30:00,1.31513,1.31536,1.31454,1.31511,652.5
2010.08.05 07:45:00,1.31502,1.31541,1.31448,1.31482,657.5
2010.08.05 08:00:00,1.3143,1.31573,1.3143,1.31537,599.6
2010.08.05 08:15:00,1.31539,1.31656,1.31515,1.31619,633.9
2010.08.05 08:30:00,1.31636,1.31698,1.31538,1.31646,666.7
2010.08.05 08:45:00,1.31619,1.31653,1.31504,1.31595,597
2010.08.05 09:00:00,1.31605,1.31695,1.31553,1.31587,718.3
2010.08.05 09:15:00,1.3158,1.31607,1.31461,1.31526,736.1
2010.08.05 09:30:00,1.31534,1.31591,1.31293,1.31385,1020.8
2010.08.05 09:45:00,1.31383,1.31411,1.31201,1.31246,732.7
2010.08.05 10:00:00,1.3124,1.31352,1.31213,1.31324,1048.7
2010.08.05 10:15:00,1.31323,1.31395,1.31179,1.31295,1001.4
2010.08.05 10:30:00,1.31304,1.31448,1.31282,1.31413,1041.6
2010.08.05 10:45:00,1.31415,1.31486,1.31381,1.31471,1100.5
2010.08.05 11:00:00,1.31469,1.31565,1.31442,1.31467,1214.9
2010.08.05 11:15:00,1.31473,1.31553,1.31435,1.31514,1046.1
2010.08.05 11:30:00,1.31514,1.31729,1.31471,1.31635,1202.7
2010.08.05 11:45:00,1.31632,1.31717,1.31611,1.31663,1297.2
2010.08.05 12:00:00,1.31666,1.31951,1.31603,1.31848,1134.8
2010.08.05 12:15:00,1.31858,1.31997,1.31831,1.31946,1406.5
2010.08.05 12:30:00,1.3195,1.32123,1.31912,1.32041,1152.7
2010.08.05 12:45:00,1.32052,1.32122,1.31962,1.32115,1467.7
2010.08.05 13:00:00,1.32126,1.32204,1.3201,1.32042,1262.7
2010.08.05 13:15:00,1.32075,1.32182,1.32029,1.32161,1780.1
2010.08.05 13:30:00,1.32173,1.32228,1.32101,1.32133,1045.8
2010.08.05 13:45:00,1.32113,1.32218,1.32092,1.32162,1035.1
2010.08.05 14:00:00,1.32174,1.32206,1.32089,1.32124,1023.8
2010.08.05 14:15:00,1.3213,1.32144,1.31991,1.32044,805.4
2010.08.05 14:30:00,1.32044,1.32103,1.3194,1.32007,880.2
2010.08.05 14:45:00,1.31999,1.32097,1.31912,1.31946,919.9
2010.08.05 15:00:00,1.31954,1.31974,1.3178,1.31818,811.1
2010.08.05 15:15:00,1.31825,1.319,1.31781,1.31863,749.2
2010.08.05 15:30:00,1.31872,1.32355,1.31844,1.32275,788.5
2010.08.05 15:45:00,1.32279,1.3233,1.32071,1.32136,1115.1
2010.08.05 16:00:00,1.32132,1.32147,1.31874,1.31931,1094.7
2010.08.05 16:15:00,1.31925,1.31937,1.31706,1.31756,776.6
2010.08.05 16:30:00,1.31747,1.31837,1.31623,1.31748,948.7
2010.08.05 16:45:00,1.31752,1.31774,1.31574,1.31614,1097.9
2010.08.05 17:00:00,1.31615,1.31757,1.31553,1.31741,1169.3
2010.08.05 17:15:00,1.31741,1.31798,1.31633,1.31762,1018.8
2010.08.05 17:30:00,1.31766,1.31804,1.31672,1.31694,1052.7
2010.08.05 17:45:00,1.31684,1.31697,1.31467,1.31541,1102.6
2010.08.05 18:00:00,1.31537,1.31565,1.31324,1.31458,1094.9
2010.08.05 18:15:00,1.31452,1.31527,1.31366,1.31472,1166.1
2010.08.05 18:30:00,1.31471,1.31544,1.31423,1.31493,1052.5
2010.08.05 18:45:00,1.31494,1.31575,1.31404,1.31562,1084.5
2010.08.05 19:00:00,1.31563,1.31573,1.31463,1.31524,996.3
2010.08.05 19:15:00,1.3152,1.31538,1.31425,1.31486,955
2010.08.05 19:30:00,1.31476,1.31565,1.31443,1.3153,1020.1
2010.08.05 19:45:00,1.31519,1.31657,1.31513,1.31595,1158.4
2010.08.05 20:00:00,1.31598,1.31625,1.31476,1.31556,711
2010.08.05 20:15:00,1.31558,1.31704,1.31526,1.31646,1034.2
2010.08.05 20:30:00,1.31628,1.31807,1.31624,1.31749,922.1
2010.08.05 20:45:00,1.31747,1.31867,1.31735,1.31851,922.5
2010.08.05 21:00:00,1.31854,1.31874,1.31724,1.31743,880.4
2010.08.05 21:15:00,1.31751,1.31816,1.31721,1.3176,810.4
2010.08.05 21:30:00,1.31755,1.31823,1.31696,1.31784,691.6
2010.08.05 21:45:00,1.31751,1.31786,1.31673,1.31755,854.1
2010.08.05 22:00:00,1.31754,1.31887,1.31732,1.31853,582.1
2010.08.05 22:15:00,1.31854,1.31875,1.31803,1.31856,719.1
2010.08.05 22:30:00,1.31851,1.31858,1.31704,1.31757,927.7
2010.08.05 22:45:00,1.31743,1.31909,1.31733,1.31886,945.7
2010.08.05 23:00:00,1.31884,1.31947,1.31811,1.31854,1142.6
2010.08.05 23:15:00,1.3186,1.31878,1.3179,1.31853,1112.1
2010.08.05 23:30:00,1.31855,1.31944,1.31815,1.31911,659.8
2010.08.05 23:45:00,1.3192,1.31968,1.31842,1.31891,994.8
2010.08.06 00:00:00,1.31885,1.31943,1.31818,1.31864,790.7
2010.08.06 00:15:00,1.31871,1.31904,1.31823,1.31844,717.2
2010.08.06 00:30:00,1.31843,1.31915,1.31767,1.31818,868.1
2010.08.06 00:45:00,1.31815,1.31878,1.31803,1.31851,1028.7
2010.08.06 01:00:00,1.31831,1.31873,1.31775,1.31792,406.2
2010.08.06 01:15:00,1.31793,1.31848,1.31769,1.31829,379
2010.08.06 01:30:00,1.31799,1.31842,1.31769,1.31802,371.7
2010.08.06 01:45:00,1.31794,1.31862,1.31768,1.31813,453.4
2010.08.06 02:00:00,1.31772,1.31867,1.31763,1.31835,375.5
2010.08.06 02:15:00,1.31835,1.31844,1.31785,1.31814,403.5
2010.08.06 02:30:00,1.3182,1.31828,1.31752,1.31789,403.5
2010.08.06 02:45:00,1.31789,1.31803,1.31735,1.31792,382.7
2010.08.06 03:00:00,1.31787,1.31856,1.31745,1.31818,519.2
2010.08.06 03:15:00,1.31823,1.31858,1.31775,1.3184,591.4
2010.08.06 03:30:00,1.31833,1.319,1.31808,1.31844,521.3
2010.08.06 03:45:00,1.31842,1.31857,1.31742,1.31798,671
2010.08.06 04:00:00,1.31797,1.31869,1.31774,1.31817,611.4
2010.08.06 04:15:00,1.31808,1.3187,1.31794,1.31819,526.8
2010.08.06 04:30:00,1.31823,1.31857,1.31758,1.318,426.8
2010.08.06 04:45:00,1.31788,1.31838,1.3177,1.31783,532.1
2010.08.06 05:00:00,1.31785,1.3187,1.31729,1.31825,625
